county_fips,county_name,total_2008,dem_2008,gop_2008,oth_2008,total_2012,dem_2012,gop_2012,oth_2012,total_2016,dem_2016,gop_2016,oth_2016,per_dem_2008,per_gop_2008,per_oth_2008,per_dem_2012,per_gop_2012,per_oth_2012,per_dem_2016,per_gop_2016,per_oth_2016,delta_per_dem_2012,delta_per_gop_2012,delta_per_oth_2012,delta_per_dem_2016,delta_per_gop_2016,delta_per_oth_2016,votes_dem_x,votes_gop_x,total_votes_x,per_dem_x,per_gop_x,per_dem_2020,per_gop_2020,per_oth_2020,votes_dem_y,votes_gop_y,total_votes_y,per_dem_y,per_gop_y,per_dem_2024,per_gop_2024,per_oth_2024,delta_per_dem_2020,delta_per_gop_2020,delta_per_oth_2020,delta_per_dem_2024,delta_per_gop_2024,delta_per_oth_2024
01021,Chilton County,17785,3674,13960,151,17434,3391,13910,133,18255,2909,15068,278,20.657857745290976,78.49311217317964,0.8490300815293786,19.450499024893887,79.78662383847654,0.7628771366295745,15.935360175294441,82.54176937825254,1.5228704464530265,-1.2073587203970888,1.2935116652969043,-0.08615294489980418,-3.5151388495994453,2.755145539775995,0.759993309823452,3073.0,16085.0,19310.0,0.1591403417918177,0.8329880890730191,15.91403417918177,83.29880890730192,0.7871569135163128,2698.0,16920.0,19728.0,0.1367599351175993,0.8576642335766423,13.675993511759929,85.76642335766424,0.5575831305758356,-0.02132599611267061,0.7570395290493792,-0.7357135329367137,-2.238040667421842,2.467614450362319,-0.22957378294047714
01023,Choctaw County,7894,3636,4223,35,7965,3785,4150,30,7268,3109,4102,57,46.060298961236384,53.49632632379022,0.44337471497339753,47.520401757689896,52.102950408035156,0.3766478342749529,42.77655476059439,56.43918547055586,0.7842597688497522,1.460102796453512,-1.3933759157550654,-0.06672688069844462,-4.74384699709551,4.336235062520707,0.40761193457479933,3127.0,4296.0,7464.0,0.4189442658092175,0.5755627009646302,41.89442658092175,57.556270096463024,0.5493033226152235,2515.0,4103.0,6646.0,0.3784231116461029,0.6173638278663858,37.842311164610294,61.73638278663858,0.4213060487511271,-0.8821281796726339,1.117084625907161,-0.23495644623452872,-4.052115416311459,4.180112690175555,-0.12799727386409643
01025,Clarke County,13435,5914,7466,55,13827,6317,7463,47,12936,5712,7109,115,44.019352437662825,55.57126907331597,0.40937848902121327,45.685976712229696,53.97410862804658,0.3399146597237289,44.15584415584416,54.95516388373532,0.8889919604205319,1.6666242745668711,-1.5971604452693882,-0.06946382929748435,-1.5301325563855386,0.9810552556887373,0.5490773006968029,5755.0,7324.0,13135.0,0.4381423677198325,0.5575942139322421,43.81423677198325,55.75942139322421,0.42634183479253807,4927.0,6965.0,11946.0,0.4124393102293655,0.5830403482337184,41.24393102293655,58.30403482337184,0.4520341536916064,-0.3416073838609037,0.8042575094888917,-0.4626501256279938,-2.570305749046703,2.544613430147635,0.02569231889906831
01027,Clay County,6819,1760,4984,75,6640,1770,4802,68,6572,1234,5230,108,25.810236105000733,73.08989587916118,1.0998680158380993,26.656626506024097,72.31927710843374,1.0240963855421688,18.776628119293974,79.5800365185636,1.6433353621424223,0.8463904010233634,-0.7706187707274381,-0.07577163029593059,-7.879998386730122,7.2607594101298645,0.6192389766002535,1267.0,5601.0,6930.0,0.1828282828282828,0.8082251082251082,18.28282828282828,80.82251082251082,0.8946608946609018,993.0,5734.0,6757.0,0.1469587094864584,0.8486014503477874,14.69587094864584,84.86014503477874,0.4439840165754134,-0.49379983646569414,1.242474303947219,-0.7486744674815204,-3.58695733418244,4.037634212267918,-0.4506768780854884
01029,Cleburne County,6492,1168,5216,108,6302,971,5269,62,6532,684,5738,110,17.991373998767717,80.34504004929144,1.6635859519408502,15.407807045382418,83.60837829260552,0.9838146620120596,10.471524800979793,87.84445805266381,1.6840171463563993,-2.583566953385299,3.263338243314081,-0.6797712899287907,-4.936282244402625,4.2360797600582885,0.7002024843443397,675.0,6484.0,7227.0,0.0933997509339975,0.8971910889719109,9.33997509339975,89.71910889719109,0.9409160094091646,605.0,6988.0,7637.0,0.0792195888437868,0.9150189865130288,7.92195888437868,91.50189865130288,0.576142464318437,-1.131549707580044,1.874650844527281,-0.7431011369472347,-1.4180162090210695,1.7827897541117892,-0.3647735450907277
01031,Coffee County,20128,5079,14919,130,19715,4899,14638,178,20513,4194,15825,494,25.233505564387915,74.1206279809221,0.645866454689984,24.8490996703018,74.24803449150393,0.9028658381942682,20.445571101252863,77.14619997075025,2.40822892799688,-0.3844058940861146,0.12740651058183516,0.2569993835042842,-4.403528569048937,2.898165479246316,1.5053630898026118,5076.0,16899.0,22275.0,0.2278787878787878,0.7586531986531987,22.78787878787878,75.86531986531988,1.3468013468013424,4601.0,17495.0,22270.0,0.2066008082622362,0.7855859901212393,20.66008082622362,78.55859901212393,0.7813201616524452,2.342307686625915,-1.28088010543037,-1.0614275811955376,-2.1277979616551583,2.693279146804059,-0.5654811851488972
01033,Colbert County,24843,9703,14739,401,23374,9160,13931,283,24626,7296,16718,612,39.05727971662037,59.32858350440768,1.6141367789719439,39.18884230341405,59.600410712757764,1.210746983828185,29.62722325996914,67.88759847315845,2.485178266872411,0.13156258679367738,0.2718272083500821,-0.40338979514375883,-9.56161904344491,8.287187760400684,1.2744312830442261,8343.0,19203.0,27886.0,0.2991823854263788,0.688625116545937,29.91823854263788,68.8625116545937,1.2192498027684167,7137.0,19714.0,27086.0,0.2634940559698737,0.7278298752122868,26.349405596987367,72.78298752122868,0.8676068817839564,0.29101528266874155,0.9749131814352552,-1.2659284641039945,-3.568832945650513,3.9204758666349733,-0.35164292098446026
01035,Conecuh County,6943,3429,3470,44,7013,3551,3434,28,6543,3069,3413,61,49.387872677516924,49.97839550626531,0.6337318162177733,50.63453586197063,48.96620561813774,0.3992585198916298,46.9050894085282,52.162616536756836,0.9322940547149626,1.246663184453709,-1.0121898881275655,-0.2344732963261435,-3.729446453442435,3.196410918619094,0.5330355348233329,2966.0,3442.0,6441.0,0.4604875019406924,0.5343890700201832,46.048750194069235,53.43890700201832,0.5123428039124462,2580.0,3423.0,6043.0,0.4269402614595399,0.5664405096806222,42.69402614595399,56.64405096806222,0.6619228859837918,-0.8563392144589628,1.2762904652614822,-0.4199512508025164,-3.3547240481152443,3.2051439660438987,0.14958008207134554
01037,Coosa County,5563,2273,3248,42,5243,2188,3028,27,5223,1780,3376,67,40.8592486068668,58.385763077476184,0.7549883156570196,41.731832920083924,57.753194735838264,0.5149723440778181,34.080030633735404,64.63718169634309,1.282787669921501,0.8725843132171249,-0.6325683416379206,-0.24001597157920151,-7.65180228634852,6.883986960504828,0.767815325843683,1796.0,3631.0,5479.0,0.3277970432560686,0.6627121737543348,32.779704325606865,66.27121737543348,0.9490782989596482,1478.0,3758.0,5264.0,0.2807750759878419,0.7139057750759878,28.07750759878419,71.39057750759878,0.5319148936170279,-1.3003263081285397,1.6340356790903883,-0.3337093709618528,-4.702196726822674,5.119360132165298,-0.4171634053426203
01039,Covington County,15787,3240,12444,103,15415,3155,12148,112,15818,2379,13222,217,20.523215303730918,78.82434914803319,0.6524355482358902,20.467077521894257,78.806357444048,0.726565034057736,15.039828044000506,83.58831710709318,1.3718548489063092,-0.05613778183666085,-0.01799170398518868,0.07412948582184575,-5.427249477893751,4.781959663045171,0.6452898148485732,2721.0,14586.0,17430.0,0.1561101549053356,0.8368330464716007,15.61101549053356,83.68330464716007,0.7056798623063685,2314.0,14677.0,17072.0,0.1355435801312089,0.859711808809747,13.55435801312089,85.9711808809747,0.4744611059044104,0.5711874465330542,0.0949875400668958,-0.6661749865999407,-2.0566574774126707,2.287876233814629,-0.2312187564019581
01041,Crenshaw County,6291,1938,4319,34,6411,2048,4326,37,6252,1663,4511,78,30.805913209346684,68.65363217294548,0.5404546177078365,31.94509436905319,67.47777257838091,0.5771330525659024,26.599488163787587,72.1529110684581,1.2476007677543186,1.1391811597065065,-1.175859594564571,0.03667843485806588,-5.345606205265604,4.675138490077188,0.6704677151884162,1700.0,4864.0,6617.0,0.2569140093698051,0.7350763185733716,25.691400936980507,73.50763185733716,0.8009672056823405,1457.0,5000.0,6480.0,0.2248456790123456,0.7716049382716049,22.48456790123456,77.1604938271605,0.35493827160495073,-0.9080872268070799,1.3547207888790638,-0.44663356207197813,-3.206833035745948,3.652861969823334,-0.44602893407738975
01043,Cullman County,35305,5864,28896,545,33178,4855,27930,393,37278,3730,32734,814,16.609545390171363,81.84676391445971,1.5436906953689278,14.633190668515281,84.18228946892519,1.1845198625595275,10.005901604163313,87.8105048554107,2.1835935404259885,-1.9763547216560813,2.3355255544654767,-0.3591708328094003,-4.627289064351968,3.6282153864855076,0.9990736778664611,4478.0,36880.0,41851.0,0.1069986380253757,0.8812214761893383,10.69986380253757,88.12214761893384,1.1779885785285984,4039.0,38704.0,43052.0,0.0938167797082597,0.8990058533866022,9.38167797082597,89.90058533866022,0.717736690513803,0.6939621983742565,0.3116427635231389,-1.0056049618973901,-1.3181858317115989,1.7784377197263836,-0.46025188801479544
01045,Dale County,19320,5270,13886,164,18551,5283,13105,163,18617,4408,13798,411,27.277432712215322,71.87370600414079,0.8488612836438922,28.478249150989164,70.64309201660288,0.8786588324079565,23.67728420261052,74.11505613149272,2.207659665896761,1.2008164387738418,-1.2306139875379074,0.029797548764064263,-4.800964948378645,3.4719641148898432,1.3290008334888044,5170.0,14303.0,19738.0,0.2619313000303982,0.724642820954504,26.193130003039823,72.4642820954504,1.3425879015097735,4484.0,14476.0,19103.0,0.2347275297073758,0.7577867350677904,23.472752970737577,75.77867350677904,0.7485735224833832,2.515845800429304,-1.6507740360423213,-0.8650717643869874,-2.7203770323022454,3.314391411328643,-0.5940143790263903
01047,Dallas County,20852,13986,6798,68,20936,14599,6284,53,18730,12826,5784,120,67.07270285823903,32.60118933435642,0.3261078074045655,69.73156285823462,30.015284677111197,0.2531524646541842,68.47837693539776,30.880939668980247,0.6406833956219967,2.658859999995599,-2.585904657245223,-0.07295534275038135,-1.2531859228368631,0.8656549918690501,0.38753093096781255,12230.0,5524.0,17864.0,0.6846171070309002,0.3092252575011195,68.46171070309002,30.92252575011195,0.6157635467980285,10236.0,5190.0,15528.0,0.6591962905718701,0.3342349304482225,65.91962905718701,33.42349304482225,0.6568778979907393,-0.01666623230774178,0.04158608113170459,-0.02491984882396825,-2.5420816459030107,2.5009672947103,0.041114351192710785
01049,DeKalb County,24015,5658,17957,400,23842,5235,18316,291,26086,3682,21779,625,23.560274828232355,74.77409952113263,1.66562565063502,21.95705058300478,76.82241422699438,1.2205351900008388,14.114850877865523,83.48922793835773,2.3959211837767382,-1.603224245227576,2.048314705861756,-0.44509046063418123,-7.842199705139256,6.666813711363346,1.1753859937758995,4281.0,24767.0,29356.0,0.1458304946177953,0.8436776127537812,14.58304946177953,84.36776127537811,1.0491892628423614,3758.0,25633.0,29583.0,0.1270324172666734,0.8664773687590847,12.703241726667338,86.64773687590846,0.6490213974241925,0.46819858391400615,0.8785333370203858,-1.3467319209343769,-1.8798077351121911,2.2799756005303493,-0.40016786541816884
01051,Elmore County,34315,8301,25777,237,35440,8940,26223,277,36905,8436,27619,850,24.190587206760892,75.11875273204139,0.6906600611977269,25.225733634311513,73.99266365688487,0.7816027088036118,22.8586912342501,74.83809781872375,2.303210947026148,1.0351464275506217,-1.1260890751565142,0.09094264760588489,-2.3670424000614148,0.845434161838881,1.5216082382225364,10367.0,30164.0,41030.0,0.2526687789422374,0.7351693882524982,25.26687789422374,73.51693882524982,1.2161832805264368,9774.0,31374.0,41491.0,0.2355691595767756,0.7561639873707551,23.55691595767756,75.61639873707551,0.8266853052469259,2.408186659973641,-1.3211589934739294,-1.0870276664997114,-1.7099619365461791,2.09945991182569,-0.3894979752795109
01053,Escambia County,14674,5188,9375,111,14832,5476,9263,93,15213,4698,10282,233,35.35504974785334,63.888510290309384,0.7564399618372633,36.92017259978425,62.45280474649406,0.6270226537216829,30.88148294222047,67.58693222901466,1.5315848287648721,1.5651228519309086,-1.435705543815324,-0.1294173081155804,-6.038689657563783,5.134127482520604,0.9045621750431893,4918.0,10869.0,15910.0,0.3091137649277184,0.6831552482715273,30.91137649277184,68.31552482715273,0.7730986800754351,3964.0,10884.0,14929.0,0.2655234777948958,0.7290508406457231,26.552347779489583,72.9050840645723,0.5425681559381133,0.029893550551371106,0.7285925981380643,-0.758486148689437,-4.359028713282257,4.589559237419579,-0.2305305241373219
01055,Etowah County,44737,13497,30595,645,42490,12792,29102,596,43474,10350,32132,992,30.16965822473568,68.38858215794532,1.4417596173189977,30.105907272299365,68.49140974346906,1.402682984231584,23.807333118645627,73.91084326263973,2.281823618714634,-0.06375095243631534,0.10282758552374105,-0.039076633087413715,-6.298574153653739,5.419433519170667,0.8791406344830499,11567.0,35528.0,47728.0,0.2423524974857526,0.7443848474689909,24.23524974857526,74.43848474689909,1.3262655045256508,10027.0,35653.0,46023.0,0.217869326206462,0.7746778784520784,21.786932620646198,77.46778784520784,0.7452795341459648,0.42791662992963353,0.5276414842593624,-0.9555581141889831,-2.4483171279290623,3.029303098308745,-0.580985970379686
01057,Fayette County,7957,1994,5883,80,7912,1803,6034,75,8196,1358,6705,133,25.059695865275856,73.93490008797285,1.0054040467512881,22.788169868554096,76.26390293225481,0.9479271991911021,16.569058077110785,81.80819912152269,1.6227428013665204,-2.27152599672176,2.329002844281959,-0.057476847560186006,-6.219111791443311,5.544296189267882,0.6748156021754182,1395.0,7300.0,8766.0,0.1591375770020534,0.8327629477526808,15.91375770020534,83.27629477526808,0.8099475245265779,1142.0,7158.0,8356.0,0.136668262326472,0.8566299664911441,13.6668262326472,85.6629966491144,0.6701771182383993,-0.655300376905446,1.4680956537453937,-0.8127952768399425,-2.2469314675581398,2.38670187384632,-0.1397704062881786
01059,Franklin County,11693,3469,8048,176,10859,3171,7567,121,11955,2197,9466,292,29.667322329598907,68.82750363465321,1.5051740357478833,29.20158393958928,69.68413297725388,1.1142830831568284,18.37724801338352,79.18025930572982,2.4424926808866583,-0.46573839000962636,0.8566293426006695,-0.3908909525910549,-10.824335926205759,9.496126328475938,1.3282095977298298,2086.0,10376.0,12578.0,0.1658451264111941,0.8249324216886628,16.58451264111941,82.49324216886627,0.9222451900143227,1568.0,10417.0,12077.0,0.1298335679390577,0.8625486461869669,12.98335679390577,86.25486461869669,0.7617785873975436,-1.7927353722641115,3.3129828631364546,-1.5202474908723356,-3.60115584721364,3.761622449830412,-0.16046660261677914
01061,Geneva County,11657,2134,9417,106,11318,2039,9173,106,11659,1522,9967,170,18.306596894569786,80.7840782362529,0.9093248691773184,18.01555045060965,81.04788831949108,0.9365612298992755,13.054292820996654,85.48760614117849,1.4581010378248562,-0.2910464439601377,0.2638100832381838,0.02723636072195712,-4.961257629612994,4.43971782168741,0.5215398079255807,1595.0,10848.0,12545.0,0.1271422877640494,0.8647269828616979,12.71422877640494,86.47269828616979,0.8130729374252752,1391.0,10929.0,12390.0,0.1122679580306699,0.8820823244552058,11.22679580306699,88.20823244552058,0.5649717514124291,-0.34006404459171335,0.9850921449912988,-0.645028100399581,-1.4874329733379508,1.7355341593507916,-0.24810118601284614
01063,Greene County,5305,4408,876,21,5328,4514,799,15,4862,4006,838,18,83.09142318567389,16.51272384542884,0.3958529688972668,84.72222222222221,14.996246246246248,0.28153153153153154,82.39407651172357,17.235705470999587,0.3702180172768408,1.630799036548325,-1.5164775991825934,-0.11432143736573525,-2.328145710498646,2.2394592247533396,0.08868648574530924,3884.0,875.0,4775.0,0.8134031413612566,0.1832460732984293,81.34031413612566,18.32460732984293,0.33507853403141397,3133.0,885.0,4035.0,0.776456009913259,0.2193308550185873,77.6456009913259,21.933085501858727,0.42131350681536617,-1.0537623755979126,1.088901858843343,-0.03513948324542682,-3.694713144799749,3.608478172015797,0.0862349727839522
01065,Hale County,8214,4982,3200,32,8628,5401,3205,22,8010,4772,3172,66,60.65254443632821,38.95787679571463,0.38957876795714635,62.59851645804358,37.14649976819657,0.25498377375985165,59.57553058676655,39.600499375780274,0.8239700374531835,1.945972021715363,-1.8113770275180627,-0.1345949941972947,-3.0229858712770294,2.453999607583704,0.5689862636933318,4687.0,3190.0,7922.0,0.5916435243625348,0.4026760918959858,59.16435243625347,40.26760918959858,0.568038374147946,3868.0,3369.0,7290.0,0.5305898491083676,0.4621399176954732,53.058984910836756,46.21399176954732,0.7270233196159239,-0.4111781505130736,0.6671098138183069,-0.25593166330523753,-6.1053675254167175,5.9463825799487395,0.15898494546797792
01067,Henry County,8648,3018,5585,45,8700,3046,5605,49,8017,2286,5623,108,34.89824236817761,64.5814061054579,0.5203515263644773,35.01149425287357,64.42528735632183,0.5632183908045977,28.514406885368594,70.13845578146439,1.34713733316702,0.1132518846959556,-0.15611874913606982,0.042866864440120334,-6.4970873675049745,5.713168425142555,0.7839189423624223,2606.0,6607.0,9298.0,0.2802753280275328,0.7105829210582921,28.02753280275328,71.05829210582921,0.9141750914175049,2263.0,6989.0,9301.0,0.2433071712719062,0.7514245780023653,24.33071712719062,75.14245780023653,0.5268250725728478,-0.4868740826153122,0.9198363243648231,-0.43296224174951514,-3.696815675562661,4.084165694407318,-0.38735001884465703
01069,Houston County,41735,12225,29254,256,41843,12348,29214,281,42030,10547,30567,916,29.2919611836588,70.0946447825566,0.6133940337845932,29.51031235810052,69.8181296752145,0.6715579666849891,25.0939804901261,72.7266238401142,2.1793956697596957,0.2183511744417217,-0.2765151073421066,0.0581639329003959,-4.416331867974421,2.9084941648997074,1.5078377030747065,12917.0,32618.0,46173.0,0.2797522361553288,0.7064301648149351,27.97522361553288,70.64301648149352,1.3817599029735987,11352.0,32469.0,44195.0,0.2568616359316665,0.7346758683108949,25.68616359316665,73.46758683108949,0.8462495757438546,2.8812431254067796,-2.0836073586206822,-0.7976357667860969,-2.289060022366229,2.824570349595973,-0.5355103272297441
01071,Jackson County,20874,6374,14083,417,20555,5817,14422,316,20785,3663,16643,479,30.535594519497938,67.46670499185589,1.9977004886461627,28.299683775237167,70.16297737776696,1.5373388469958649,17.623286023574693,80.07216742843397,2.3045465479913396,-2.235910744260771,2.6962723859110724,-0.4603616416502978,-10.676397751662474,9.909190050667007,0.7672077009954748,3717.0,19670.0,23636.0,0.157260111694026,0.8322051108478592,15.726011169402602,83.22051108478593,1.0534777458114775,3276.0,20073.0,23509.0,0.1393508868943808,0.8538432089837934,13.93508868943808,85.38432089837934,0.6805904121825819,-1.8972748541720907,3.1483436563519547,-1.2510688021798622,-1.7909224799645216,2.163809813593417,-0.3728873336288956
01073,Jefferson County,318524,166121,149921,2482,303424,159658,141413,2353,290111,151581,130614,7916,52.153369918750236,47.067410932928134,0.7792191483216335,52.6187776840329,46.60573982282219,0.7754824931449061,52.24931147043718,45.02207775644494,2.7286107731178757,0.4654077652826629,-0.4616711101059465,-0.003736655176727388,-0.3694662135957216,-1.5836620663772436,1.9531282799729697,181688.0,138843.0,325848.0,0.5575851317178562,0.426097444207115,55.758513171785616,42.6097444207115,1.631742407502884,162112.0,131123.0,296741.0,0.5463080598906117,0.4418769229732325,54.63080598906117,44.18769229732325,1.1815017136155745,3.509201701348438,-2.412333335733443,-1.0968683656149918,-1.1277071827244427,1.577947876611752,-0.45024069388730936
01075,Lamar County,7075,1614,5419,42,7159,1643,5453,63,6931,1035,5819,77,22.812720848056536,76.59363957597172,0.5936395759717314,22.95013270009778,76.16985612515714,0.8800111747450762,14.932910113980666,83.95613908526907,1.1109508007502524,0.13741185204124307,-0.42378345081458235,0.2863715987733447,-8.017222586117112,7.786282960111933,0.23093962600517626,978.0,6174.0,7193.0,0.1359655220353121,0.858334491867093,13.596552203531209,85.8334491867093,0.5699986097594945,806.0,6033.0,6875.0,0.1172363636363636,0.8775272727272727,11.72363636363636,87.75272727272727,0.5236363636363706,-1.3363579104494576,1.87731010144023,-0.540952190990758,-1.8729158398948496,1.9192780860179681,-0.046362246123123896
